trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2102	440	1	4	4	5	1	1	1.0	1	2012	4	30	1	20.75	54	1	1	2	2086	0.5347222220000001	0.188055556	0.2822222219999999	0.0	0.083611111	0.0	0	0.1022222219999999	1.5	0.35	0.0	0.17663
2127	445	1	3	1	2	6	1	1.0	1	2012	4	30	1	15.0	35	1	1	0	392	0.112222222	0.054444444	0.070833333	0.0	0.0194444439999999	0.0	0	0.033611111	1.5	0.07	0.0	0.140496
2128	445	1	5	1	3	6	1	1.0	1	2012	4	30	1	15.41666667	35	1	1	0	505	0.148333333	0.054722222	0.106944444	0.0	0.021666667	0.0	0	0.0388888889999999	1.5	0.09	0.0	0.164286
2134	446	0	1	3	5	6	1	1.0	1	2012	4	30	1	8.5	58	1	0	0	4525	1.220555556	0.389444444	0.115833333	0.0	0.499444444	0.1291666669999999	1	0.389444444	3.0	1.01	0.0	0.477889
2139	448	0	1	1	5	6	1	1.0	1	2012	4	30	1	13.0	20	1	0	0	2638	0.5772222220000001	0.141388889	0.250555556	0.066666667	0.0	0.0	0	0.197222222	1.5	0.42	0.0	0.283099
2151	451	1	0	4	4	1	1	1.0	1	2012	4	30	1	7.333333333	27	0	1	2	4728	1.3780555559999998	0.427777778	0.263333333	0.0	0.321388889	0.0	0	0.305	1.5	0.96	0.0	0.1238619999999999
2181	456	1	0	1	3	1	1	1.0	1	2012	4	30	1	10.5	47	0	1	2	851	0.236666667	0.083611111	0.183055556	0.0	0.056388889	0.0	0	0.0825	1.5	0.19	0.0	0.0303029999999999
2196	457	1	0	1	1	1	1	1.0	1	2012	4	30	1	9.0	43	0	0	1	268	0.073055556	0.023888889	0.0302777779999999	0.0	0.015555556	0.0	0	0.022777778	1.5	0.06	0.0	0.390244
2240	467	0	1	4	3	1	5	0.0	1	2012	5	1	2	16.5	55	1	1	2	2606	0.6777777779999999	0.19	0.116388889	0.0	0.185555556	0.0	0	0.131388889	0.0	0.44	0.0	0.224101
2243	468	1	0	1	1	2	1	1.0	1	2012	5	1	2	8.916666667000001	36	0	1	1	427	0.163333333	0.0711111109999999	0.042222222	0.0	0.036666667	0.0	0	0.058333333	1.5	0.11	0.0	0.0761905
2257	471	0	1	1	3	1	5	0.0	1	2012	5	1	2	10.0	86	1	0	1	732	0.168611111	0.054444444	0.0575	0.0	0.047222222	0.0	0	0.056111111	0.0	0.14	0.0	0.183168
2284	478	0	2	4	3	1	5	0.0	1	2012	5	1	2	15.5	68	0	1	1	3309	0.7938888890000001	0.24	0.329444444	0.0	0.2166666669999999	0.0	0	0.136666667	0.0	0.51	0.0	0.398374
2315	487	0	1	1	3	6	1	1.0	1	2012	5	2	3	12.5	54	1	1	0	203	0.080555556	0.040277778	0.0605555559999999	0.0	0.016944444	0.0	0	0.029722222	1.5	0.06	0.0	0.196262
2337	493	1	0	4	1	1	1	1.0	1	2012	5	2	3	8.0	54	1	1	2	2141	0.5097222220000001	0.159444444	0.144166667	0.0	0.164166667	0.0	0	0.140833333	1.5	0.39	0.0	0.345168
2338	493	1	1	4	1	1	1	1.0	1	2012	5	2	3	13.0	54	1	1	2	2141	0.502222222	0.144444444	0.1425	0.0	0.1225	0.0	0	0.111666667	1.5	0.35	0.0	0.146766
2344	494	3	0	1	2	1	5	0.0	1	2012	5	2	3	8.583333332999999	8	0	0	2	846	0.253611111	0.082777778	0.209166667	0.0	0.0119444439999999	0.0	0	0.055277778	0.0	0.18	0.0	0.0904523
2368	501	0	1	4	5	1	5	0.0	1	2012	5	3	4	18.58333333	74	0	1	1	4804	1.216111111	0.360277778	0.1197222219999999	0.0	0.255833333	0.129444444	1	0.1844444439999999	0.0	0.72	0.0	0.168675
2383	504	0	0	4	1	1	1	1.0	1	2012	5	3	4	5.5	58	0	1	2	11829	3.25	0.7905555559999999	0.2097222219999999	0.0	0.593055556	0.148055556	1	0.3858333329999999	3.0	2.0	0.0	0.257019
2392	506	0	4	3	3	6	5	0.0	1	2012	5	4	5	11.5	77	1	0	0	3100	0.756111111	0.2213888889999999	0.155833333	0.0	0.2166666669999999	0.0	0	0.223611111	0.0	0.55	0.0	0.224845
2397	507	0	2	1	2	6	1	1.0	1	2012	5	4	5	15.0	57	1	0	0	970	0.273611111	0.082222222	0.151666667	0.033333333	0.0	0.0	0	0.0841666669999999	1.5	0.22	0.0	0.178218
2414	508	2	2	3	3	2	2	0.0	1	2012	5	4	5	16.75	16	1	0	1	1717	0.483888889	0.1525	0.105833333	0.0	0.133333333	0.0	0	0.149166667	0.0	0.34	0.0	0.2346369999999999
2416	508	2	4	4	3	2	2	0.0	1	2012	5	4	5	22.0	16	1	0	1	3452	1.0030555559999998	0.293055556	0.091111111	0.066666667	0.1625	0.15	1	0.179166667	0.75	0.56	0.0	0.186047
2468	517	0	2	4	3	2	1	1.0	1	2012	5	4	5	15.5	35	1	1	2	4757	1.132777778	0.3494444439999999	0.060277778	0.0	0.4	0.1166666669999999	1	0.283611111	3.0	0.71	0.0	0.493634
2502	523	0	1	3	5	6	1	1.0	1	2012	5	4	5	14.5	23	1	0	0	1238	0.341666667	0.102777778	0.137222222	0.0	0.0775	0.0	0	0.095277778	1.5	0.25	0.0	0.0962098999999999
2517	525	3	5	4	5	1	5	0.0	1	2012	5	5	6	19.16666667	8	1	0	2	3532	0.83	0.255277778	0.054166667	0.0	0.182777778	0.0	0	0.163611111	0.0	0.53	0.0	0.1307299999999999
2531	528	0	1	4	3	1	5	0.0	1	2012	5	5	6	11.25	65	1	1	2	2879	0.663333333	0.215833333	0.1913888889999999	0.0	0.189722222	0.0	0	0.1555555559999999	0.0	0.45	0.0	0.296429
2554	534	0	1	4	5	2	1	1.0	1	2012	5	6	7	13.08333333	37	0	1	1	3069	0.782222222	0.271944444	0.015833333	0.0	0.2188888889999999	0.079722222	1	0.1744444439999999	3.0	0.46	0.0	0.246815
2580	539	1	2	4	5	4	1	1.0	1	2012	5	6	7	18.75	52	1	1	2	2168	0.533888889	0.159722222	0.243333333	0.0	0.078333333	0.0	0	0.160555556	1.5	0.8	0.0	0.178201
2607	549	1	0	4	3	5	1	1.0	1	2012	5	7	1	13.0	28	1	0	1	4322	0.944722222	0.273333333	0.1125	0.0	0.35	0.0	0	0.2491666669999999	1.5	0.85	0.0	0.448161
2626	553	0	0	3	2	6	4	0.5	1	2012	5	7	1	10.0	21	1	0	0	6179	1.405833333	0.559722222	0.308055556	0.2	0.0	0.0	0	0.383055556	1.6	1.12	0.0	0.73314
2628	554	1	0	1	3	6	1	1.0	1	2012	5	7	1	11.0	44	1	0	0	370	0.105555556	0.028611111	0.046388889	0.0	0.037222222	0.0	0	0.0430555559999999	1.5	0.09	0.0	0.232258
2643	561	1	2	3	3	6	1	1.0	1	2012	5	7	1	15.25	52	1	0	0	4510	1.026666667	0.292222222	0.0358333329999999	0.0	0.351666667	0.0	0	0.2463888889999999	1.5	0.64	0.0	0.344983
2647	562	1	1	4	1	2	1	1.0	1	2012	5	7	1	17.25	46	0	1	1	4689	1.148333333	0.326111111	0.081944444	0.083333333	0.145277778	0.1166666669999999	1	0.347222222	3.4	0.8	0.0	0.3248
2685	570	0	1	4	5	1	1	1.0	1	2012	5	8	2	8.5	47	0	1	2	5003	1.248611111	0.360277778	0.231388889	0.0	0.4158333329999999	0.0841666669999999	1	0.2675	3.0	0.87	0.0	0.412253
2706	575	2	0	3	4	1	1	1.0	1	2012	5	8	2	8.0	23	0	0	1	8597	2.081666667	0.8905555559999999	0.288333333	0.25	0.0	0.1	1	0.594166667	2.9	1.55	0.0	0.741
2707	575	2	1	3	4	1	1	1.0	1	2012	5	8	2	15.5	23	0	0	1	8597	2.049722222	0.834722222	0.263611111	0.25	0.0	0.083333333	1	0.634444444	2.4	1.81	10.5	0.700088
2729	579	0	2	3	3	6	5	0.0	1	2012	5	8	2	12.33333333	44	0	1	0	1186	0.2975	0.1191666669999999	0.036944444	0.0	0.148333333	0.0	0	0.101944444	0.0	0.27	0.0	0.373297
2730	580	1	0	3	1	1	1	1.0	1	2012	5	8	2	8.0	50	1	1	1	19242	4.513888889	1.472222222	0.200277778	0.7333333329999999	0.233333333	0.1166666669999999	1	1.351388889	7.7	3.65	10.5	0.673381
2741	581	0	5	4	2	1	1	1.0	1	2012	5	8	2	9.166666667	48	0	1	1	3024	0.7936111109999999	0.278888889	0.132777778	0.0	0.263611111	0.0	0	0.2675	1.5	0.65	0.0	0.673936
2747	581	1	3	3	5	1	1	1.0	1	2012	5	8	2	20.5	45	1	0	1	1430	0.3375	0.13	0.149722222	0.0	0.093333333	0.0	0	0.104444444	1.5	0.28	0.0	0.260638
2766	584	0	3	3	3	6	1	1.0	1	2012	5	8	2	19.83333333	34	1	1	0	12673	2.904444444	0.919722222	0.125833333	0.45	0.0	0.0	0	0.8130555559999999	2.8	2.28	0.0	0.627605
2789	588	0	1	4	2	1	1	0.5	1	2012	5	9	3	9.083333333	42	1	1	2	2364	0.630277778	0.189444444	0.1575	0.0	0.203055556	0.0	0	0.15	0.75	0.45	0.0	0.246296
2794	589	0	0	4	3	6	1	1.0	1	2012	5	9	3	13.75	84	1	0	0	3129	0.908611111	0.2872222219999999	0.079722222	0.0	0.2663888889999999	0.156944444	1	0.185833333	3.0	0.56	0.0	0.177877
2808	592	0	2	4	3	2	1	1.0	1	2012	5	9	3	14.75	41	0	1	1	902	0.265277778	0.1030555559999999	0.103888889	0.0	0.067777778	0.0	0	0.059166667	1.5	0.15	0.0	0.131455
2813	592	1	0	3	2	2	1	1.0	1	2012	5	9	3	8.0	41	1	0	1	3177	0.788055556	0.267222222	0.2425	0.0	0.362222222	0.0	0	0.2047222219999999	1.5	0.51	0.0	0.196744
2824	592	3	2	4	3	2	5	0.0	1	2012	5	9	3	18.0	6	1	0	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	0.0	0.4	0.0	0.24238
2838	596	1	1	3	3	6	1	1.0	1	2012	5	9	3	14.0	50	0	0	0	1752	0.468611111	0.184722222	0.1719444439999999	0.0	0.1216666669999999	0.0	0	0.169166667	1.5	0.37	0.0	0.543514
2856	597	3	1	4	5	1	3	0.0	1	2012	5	9	3	14.66666667	11	1	0	2	6295	1.507777778	0.4588888889999999	0.1591666669999999	0.0	0.436111111	0.113888889	1	0.313888889	0.0	1.0	0.0	0.193805
2862	599	0	3	4	1	2	5	0.0	1	2012	5	9	3	16.66666667	63	0	1	1	1797	0.468611111	0.146111111	0.045	0.0	0.1747222219999999	0.0	0	0.123888889	0.0	0.29	0.0	0.257848
2864	599	1	1	4	1	2	1	1.0	1	2012	5	9	3	16.66666667	56	1	0	1	1797	0.468611111	0.146111111	0.045	0.0	0.1747222219999999	0.0	0	0.123888889	1.5	0.29	0.0	0.257848
2870	600	0	5	4	1	1	1	1.0	1	2012	5	9	3	16.5	38	1	1	2	8568	1.983888889	0.573055556	0.2944444439999999	0.333333333	0.0	0.0	0	0.611388889	2.9	1.62	10.5	0.6597
2881	600	4	0	4	2	1	5	0.0	1	2012	5	9	3	8.416666667000001	5	1	0	2	590	0.1775	0.0625	0.077222222	0.0	0.075	0.0	0	0.056111111	0.0	0.15	0.0	0.173267
2916	610	1	0	4	1	1	1	1.0	1	2012	5	9	3	5.0	53	0	1	2	1464	0.383611111	0.126111111	0.158333333	0.0	0.064444444	0.0	0	0.097777778	1.5	0.3	0.0	0.0880682
2953	618	0	3	3	1	2	1	1.0	1	2012	5	10	4	17.5	36	0	1	1	14612	3.2886111110000003	0.968888889	0.373611111	0.5166666670000001	0.0	0.0	0	0.988333333	3.9	2.13	10.5	0.644463
2954	618	1	0	4	2	2	1	1.0	1	2012	5	10	4	8.5	33	1	1	1	897	0.233888889	0.095	0.124722222	0.0	0.130555556	0.0	0	0.108888889	1.5	0.27	0.0	0.298469
3005	629	0	0	1	4	6	1	1.0	1	2012	5	10	4	14.5	19	0	0	0	864	0.246666667	0.109722222	0.114166667	0.0	0.166666667	0.0	0	0.1775	1.5	0.33	10.5	0.586854
3018	630	7	1	3	2	2	5	0.0	1	2012	5	11	5	15.33333333	9	0	0	1	3182	0.871944444	0.276944444	0.280833333	0.0	0.1180555559999999	0.0	0	0.1625	0.0	0.48	0.0	0.261538
3112	646	0	2	3	5	6	1	1.0	1	2012	5	11	5	14.83333333	34	1	0	0	1017	0.271666667	0.135555556	0.113888889	0.0	0.128333333	0.0	0	0.1175	1.5	0.27	10.5	0.304965
3114	647	0	1	4	3	1	5	0.0	1	2012	5	11	5	11.5	69	0	1	1	11833	2.850833333	0.865833333	0.170555556	0.0	0.791666667	0.341666667	2	0.496944444	0.0	2.09	0.0	0.2615989999999999
3173	661	1	0	3	2	1	1	1.0	1	2012	5	12	6	11.0	21	0	1	1	7798	1.928333333	0.594444444	0.165	0.3	0.0	0.2	2	0.359722222	1.5	1.53	0.0	0.362934
3177	661	2	4	1	3	1	1	1.0	1	2012	5	12	6	17.33333333	19	1	0	1	647	0.151666667	0.115833333	0.080277778	0.0	0.038333333	0.0	0	0.1325	1.5	0.33	0.0	0.280922
3189	665	0	1	3	3	6	5	0.0	1	2012	5	13	7	16.5	74	1	0	0	16515	4.009444444	1.3466666669999998	0.0586111109999999	0.466666667	0.2666666669999999	0.416666667	3	0.5772222220000001	0.0	2.61	0.0	0.2382099999999999
3203	667	3	3	4	3	1	5	0.0	1	2012	5	13	7	19.66666667	8	1	0	1	897	0.223333333	0.0625	0.1016666669999999	0.0	0.066388889	0.0	0	0.0711111109999999	0.0	0.18	0.0	0.160156
3207	668	1	1	3	3	6	1	1.0	1	2012	5	13	7	22.5	35	1	0	0	8571	2.025555556	0.6891666670000001	0.1475	0.333333333	0.169166667	0.2666666669999999	2	0.434166667	3.9	1.31	0.0	0.347409
3215	670	1	3	2	3	1	5	0.0	1	2012	5	13	7	15.0	47	0	1	2	1628	0.443333333	0.1775	0.22	0.0	0.1041666669999999	0.0	0	0.128888889	0.0	0.34	0.0	0.2176719999999999
3219	670	3	0	4	3	2	5	0.0	1	2012	5	13	7	17.5	10	1	0	2	657	0.266944444	0.093055556	0.1411111109999999	0.0	0.033333333	0.0	0	0.072222222	0.0	0.16	0.0	0.05
3249	675	0	2	4	3	1	5	0.0	1	2012	5	14	1	13.0	85	0	1	1	1589	0.448611111	0.1197222219999999	0.1025	0.0	0.157222222	0.0	0	0.080555556	0.0	0.29	0.0	0.0965516999999999
3266	679	0	4	4	3	1	1	1.0	1	2012	5	14	1	19.0	58	0	1	1	2104	0.572777778	0.238055556	0.146111111	0.0	0.283333333	0.0	0	0.2	1.5	0.56	0.0	0.375
3298	684	1	0	3	2	6	1	0.5	1	2012	5	14	1	8.0	29	1	0	0	4882	1.299444444	0.406111111	0.1913888889999999	0.0	0.3833333329999999	0.0	0	0.321666667	0.75	0.87	0.0	0.3860099999999999
3302	685	0	3	3	3	6	1	1.0	1	2012	5	14	1	15.8	41	0	1	0	1589	0.415	0.124166667	0.05	0.0	0.110833333	0.0	0	0.1	1.5	0.27	0.0	0.252778
3305	686	0	0	1	3	1	5	0.0	1	2012	5	14	1	8.0	64	1	0	1	983	0.258888889	0.123888889	0.1675	0.033333333	0.0	0.0	0	0.1172222219999999	0.0	0.3	0.0	0.248815
3326	690	0	4	4	5	6	1	1.0	1	2012	5	15	2	17.0	32	0	1	1	11150	2.616388889	0.765833333	0.1255555559999999	0.2	0.283333333	0.083333333	1	0.4563888889999999	3.9	1.59	0.0	0.464394
3327	690	0	6	4	4	6	1	1.0	1	2012	5	15	2	18.41666667	32	0	1	1	758	0.201111111	0.0675	0.092777778	0.0	0.046666667	0.0	0	0.064722222	1.5	0.15	0.0	0.407725
3343	693	1	2	3	5	1	1	1.0	1	2012	5	15	2	16.5	29	0	0	1	1512	0.422777778	0.1425	0.1866666669999999	0.0	0.166666667	0.0	0	0.128333333	1.5	0.32	0.0	0.186147
3345	693	2	0	3	2	1	3	0.0	1	2012	5	15	2	7.333333333	12	0	0	1	6724	1.6002777780000002	0.425277778	0.2872222219999999	0.15	0.0	0.0	0	0.315833333	0.85	1.1	0.0	0.3219
3402	705	1	0	1	1	6	1	1.0	1	2012	5	15	2	9.0	29	0	0	0	392	0.109166667	0.029166667	0.031111111	0.0	0.047777778	0.0	0	0.076388889	1.5	0.14	0.0	0.287273
3405	707	0	0	3	3	6	1	1.0	1	2012	5	15	2	15.0	57	1	1	0	3491	0.954444444	0.310555556	0.2188888889999999	0.0	0.483333333	0.0	0	0.271666667	1.5	0.9	0.0	0.3844579999999999
3411	707	0	7	3	5	6	1	1.0	1	2012	5	15	2	19.91666667	57	1	1	0	2605	0.6283333329999999	0.274444444	0.1030555559999999	0.15	0.0	0.0	0	0.211111111	2.4	0.51	0.0	0.457895
3426	709	1	4	4	2	1	1	1.0	1	2012	5	16	3	15.16666667	42	0	1	2	1170	0.356388889	0.1197222219999999	0.1566666669999999	0.0	0.066388889	0.0	0	0.0897222219999999	1.5	0.27	0.0	0.117647
3440	714	0	1	4	1	1	1	1.0	1	2012	5	16	3	15.75	24	0	1	2	3188	1.130555556	0.5297222220000001	0.129722222	0.033333333	0.228055556	0.1	1	0.3525	3.0	1.21	0.0	0.238771
3444	716	0	2	4	4	1	1	1.0	1	2012	5	16	3	11.5	54	0	1	1	3931	1.013888889	0.3	0.1397222219999999	0.0	0.232222222	0.0	0	0.2166666669999999	1.5	0.69	0.0	0.241026
3463	720	0	1	1	3	1	1	0.0	1	2012	5	16	3	12.0	31	0	1	1	455	0.113888889	0.023888889	0.0586111109999999	0.0	0.029166667	0.0	0	0.036111111	0.0	0.09	0.0	0.3153849999999999
3472	724	0	1	3	5	6	1	1.0	1	2012	5	17	4	18.5	21	0	0	0	14666	3.45	1.172222222	0.101388889	0.416666667	0.083333333	0.15	1	0.786111111	4.3	2.14	0.0	0.403534
3480	727	1	0	4	3	1	1	1.0	1	2012	5	17	4	12.0	56	0	1	2	1135	0.327222222	0.0891666669999999	0.213333333	0.0	0.041666667	0.0	0	0.083888889	1.5	0.28	0.0	0.125828
3503	733	1	3	4	3	1	5	0.0	1	2012	5	17	4	16.25	64	1	1	1	7768	1.9325	0.596944444	0.1036111109999999	0.366666667	0.0	0.083333333	1	0.564722222	0.0	1.65	0.0	0.485981
3514	737	0	1	1	5	6	1	1.0	1	2012	5	17	4	16.0	26	0	0	0	1098	0.2875	0.095	0.252777778	0.0	0.0144444439999999	0.0	0	0.0925	1.5	0.21	0.0	0.2102099999999999
3524	739	2	1	3	2	6	3	0.0	1	2012	5	17	4	15.0	15	1	0	0	1577	0.480833333	0.156944444	0.095	0.0	0.166388889	0.0	0	0.153055556	0.0	0.35	0.0	0.245009
3525	740	0	0	1	1	1	1	1.0	1	2012	5	17	4	7.0	38	0	1	1	890	0.237777778	0.0861111109999999	0.206111111	0.0	0.0258333329999999	0.0	0	0.076666667	1.5	0.22	0.0	0.282609
3528	740	0	3	4	1	1	1	1.0	1	2012	5	17	4	15.0	38	0	1	1	890	0.2397222219999999	0.068333333	0.189722222	0.0	0.033333333	0.0	0	0.087777778	1.5	0.24	0.0	0.322785
3529	740	0	7	4	1	1	1	1.0	1	2012	5	17	4	16.5	38	0	1	1	890	0.237777778	0.0861111109999999	0.186111111	0.0	0.033333333	0.0	0	0.093888889	1.5	0.24	0.0	0.3668639999999999
3532	740	1	1	3	4	1	4	0.5	1	2012	5	17	4	17.0	31	1	1	1	9818	2.242777778	0.713611111	0.120277778	0.416666667	0.111111111	0.1166666669999999	1	0.7113888890000001	2.35	1.8	10.5	0.622413
3542	745	1	0	1	1	6	1	1.0	1	2012	5	17	4	8.5	30	1	1	0	1965	0.472777778	0.143333333	0.209166667	0.0	0.115277778	0.0	0	0.1769444439999999	1.5	0.44	0.0	0.601256
3570	748	0	7	4	3	1	1	1.0	1	2012	5	18	5	20.41666667	52	0	1	2	2778	0.612777778	0.165	0.151944444	0.0	0.1397222219999999	0.0	0	0.1222222219999999	1.5	0.4	0.0	0.188636
3589	750	0	0	1	3	1	5	0.0	1	2012	5	18	5	9.5	87	1	1	2	2514	0.606666667	0.175555556	0.108611111	0.0	0.133333333	0.0	0	0.16	0.0	0.47	0.0	0.196181
3605	754	0	1	1	5	2	1	1.0	1	2012	5	18	5	9.166666667	50	1	1	1	1107	0.252222222	0.096666667	0.074722222	0.0	0.110277778	0.0	0	0.083611111	1.5	0.2	0.0	0.405316
3609	754	0	5	1	3	2	1	1.0	1	2012	5	18	5	17.5	50	1	1	1	571	0.147777778	0.055277778	0.061944444	0.0	0.05	0.0	0	0.063611111	1.5	0.1	0.0	0.484716
3640	758	0	3	3	1	6	1	1.0	1	2012	5	18	5	17.0	24	1	0	0	10295	2.321666667	0.843333333	0.083888889	0.6333333329999999	0.0	0.0	0	0.777222222	2.9	1.97	10.5	0.704789
3651	761	1	0	3	1	1	1	1.0	1	2012	5	18	5	7.5	45	0	1	2	9216	2.230277778	0.744166667	0.170555556	0.35	0.1166666669999999	0.24	2	0.72	4.8	1.88	10.5	0.671682
3652	761	1	1	3	1	1	1	1.0	1	2012	5	18	5	12.5	45	0	1	2	9216	2.2325	0.794444444	0.338055556	0.316666667	0.0	0.166666667	1	0.658333333	5.0	1.73	10.5	0.4995779999999999
3654	762	1	1	4	1	2	1	1.0	1	2012	5	18	5	1.5	47	0	1	1	5086	1.316666667	0.453055556	0.046944444	0.0	0.394444444	0.0	0	0.258333333	1.5	0.74	0.0	0.190323
3690	769	0	4	4	3	6	1	1.0	1	2012	5	19	6	16.61666667	42	1	1	2	753	0.345	0.095833333	0.225555556	0.0	0.069722222	0.0	0	0.058333333	1.5	0.2	0.0	0.1142859999999999
3707	772	0	1	3	5	1	5	0.0	1	2012	5	19	6	14.5	85	1	1	2	2738	0.706944444	0.2444444439999999	0.020555556	0.166666667	0.0	0.1	1	0.235833333	0.0	0.58	10.5	0.6713779999999999
3721	775	0	0	4	3	1	1	1.0	1	2012	5	19	6	13.0	48	1	1	1	742	0.226944444	0.074722222	0.150277778	0.0	0.025	0.0	0	0.0580555559999999	1.5	0.18	0.0	0.0191388
3755	780	1	1	4	3	1	1	1.0	1	2012	5	19	6	12.33333333	41	0	1	1	666	0.1925	0.064166667	0.098888889	0.0	0.041666667	0.0	0	0.0611111109999999	1.5	0.15	0.0	0.186364
3758	781	0	0	3	3	6	5	0.0	1	2012	5	19	6	14.0	61	1	1	0	1219	0.399444444	0.124722222	0.170277778	0.0	0.1166666669999999	0.0	0	0.135	0.0	0.29	0.0	0.2263369999999999
3808	789	0	0	4	3	1	5	0.0	1	2012	5	20	7	11.0	35	1	0	1	7334	1.806944444	0.598611111	0.208888889	0.0	0.453611111	0.066388889	1	0.314722222	0.0	1.25	0.0	0.2480139999999999
3821	790	0	1	4	3	1	1	0.0	1	2012	5	20	7	14.5	35	1	0	1	3974	0.942777778	0.32	0.151388889	0.166666667	0.0	0.1	1	0.312777778	2.1	0.79	0.0	0.330373
3822	790	1	0	4	3	1	1	0.0	1	2012	5	20	7	12.0	35	0	1	1	3974	0.892777778	0.312222222	0.143888889	0.166666667	0.0	0.1	1	0.296666667	2.1	0.75	0.0	0.1844569999999999
3874	800	0	4	4	3	1	1	1.0	1	2012	5	21	1	19.0	46	0	1	2	2353	0.619722222	0.21	0.194444444	0.0	0.156944444	0.0	0	0.174166667	1.5	0.47	0.0	0.358852
3889	802	0	0	3	4	1	1	1.0	1	2012	5	21	1	7.5	43	0	1	1	15789	3.706944444	1.130277778	0.09	0.916666667	0.041666667	0.166666667	2	0.923333333	5.4	2.67	0.0	0.5634779999999999
3899	804	0	0	1	2	1	1	1.0	1	2012	5	21	1	8.5	42	1	1	1	519	0.134166667	0.049722222	0.051944444	0.0	0.033333333	0.0	0	0.031944444	1.5	0.09	0.0	0.00869565
3917	806	0	0	3	1	6	1	1.0	1	2012	5	21	1	9.0	45	0	1	0	7654	1.770555556	0.600833333	0.1675	0.333333333	0.0	0.0	0	0.454722222	2.9	1.17	10.5	0.721442
3929	808	0	2	4	5	1	1	1.0	1	2012	5	21	1	17.16666667	41	1	1	1	1195	0.270555556	0.0897222219999999	0.112777778	0.0	0.033333333	0.0	0	0.091944444	1.5	0.24	0.0	0.0694863999999999
4018	828	0	1	3	5	6	5	0.0	1	2012	5	22	2	10.83333333	81	1	1	0	1143	0.2641666669999999	0.0841666669999999	0.080555556	0.0	0.106111111	0.0	0	0.065	0.0	0.17	0.0	0.303419
4039	834	0	1	3	3	1	5	0.0	1	2012	5	23	3	11.08333333	69	0	1	2	3374	0.770833333	0.223055556	0.083888889	0.0	0.25	0.0	0	0.175	0.0	0.53	0.0	0.134921
4083	841	3	1	3	2	2	2	0.0	1	2012	5	23	3	15.5	16	0	0	1	2429	0.5425	0.140833333	0.178333333	0.0	0.1166666669999999	0.0	0	0.178055556	0.0	0.39	0.0	0.301092
4096	842	2	1	3	3	1	1	1.0	1	2012	5	23	3	11.5	26	1	1	1	2256	0.558888889	0.150555556	0.078333333	0.0	0.17	0.0	0	0.1722222219999999	1.5	0.43	0.0	0.3306449999999999
4098	842	2	3	3	4	1	1	1.0	1	2012	5	23	3	16.0	26	1	1	1	2311	0.5541666670000001	0.135555556	0.085833333	0.0	0.220555556	0.0	0	0.190833333	1.5	0.45	0.0	0.327511
4122	845	2	0	4	2	1	5	0.0	1	2012	5	23	3	8.5	7	1	0	2	1839	0.5463888889999999	0.187777778	0.339444444	0.0	0.0922222219999999	0.0	0	0.136944444	0.0	0.44	0.0	0.239351
4186	858	0	0	4	3	1	5	0.0	1	2012	5	24	4	11.5	85	1	0	1	3216	0.761111111	0.243888889	0.124722222	0.0	0.233333333	0.0	0	0.197777778	0.0	0.58	0.0	0.144663
4187	858	0	1	4	3	1	5	0.0	1	2012	5	24	4	13.0	85	1	0	1	3216	0.814444444	0.299444444	0.109722222	0.0	0.2166666669999999	0.0	0	0.193333333	0.0	0.56	0.0	0.166667
4230	869	0	4	3	5	6	1	1.0	1	2012	5	24	4	20.0	25	0	0	0	2973	0.7533333329999999	0.334166667	0.048055556	0.083333333	0.0	0.0	0	0.337222222	2.4	0.68	0.0	0.545305
4239	871	0	5	4	5	2	1	1.0	1	2012	5	24	4	11.75	42	1	1	2	1298	0.340555556	0.1066666669999999	0.2825	0.0	0.033055556	0.0	0	0.091111111	1.5	0.21	0.0	0.070122
4250	875	0	1	4	1	1	1	1.0	1	2012	5	25	5	18.0	44	1	1	1	9118	2.187222222	0.598888889	0.109166667	0.0	0.363611111	0.1722222219999999	1	0.331944444	3.0	1.39	0.0	0.1138079999999999
4259	876	0	4	4	3	2	1	1.0	1	2012	5	25	5	15.5	34	0	1	2	1600	0.436111111	0.118333333	0.113055556	0.0	0.102777778	0.0	0	0.1222222219999999	1.5	0.31	0.0	0.2
4260	877	0	0	3	3	6	1	1.0	1	2012	5	25	5	10.5	49	1	0	0	1228	0.307777778	0.093888889	0.098055556	0.0	0.076388889	0.0	0	0.0611111109999999	1.5	0.2	0.0	0.109091
4267	877	1	3	3	3	6	2	0.0	1	2012	5	25	5	21.25	17	1	0	0	3357	0.787222222	0.226666667	0.248333333	0.166666667	0.0	0.0	0	0.178888889	0.0	0.53	0.0	0.2437889999999999
4381	895	2	4	4	3	1	1	1.0	1	2012	5	26	6	12.16666667	59	0	1	1	2927	0.738611111	0.255555556	0.136111111	0.0	0.211666667	0.15	1	0.181388889	3.0	0.51	0.0	0.266462
